CSA,CBSA,MDIV,STCOU,NAME,LSAD,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,NPOPCHG2010,NPOPCHG2011,NPOPCHG2012,NPOPCHG2013,NPOPCHG2014,NPOPCHG2015,NPOPCHG2016,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016
198,47920,,,"Washington Court House, OH",Micropolitan Statistical Area,29030,29028,29013,28908,28838,28754,28683,28646,28676,-15,-105,-70,-84,-71,-37,30,85,356,375,363,330,331,315,100,348,340,377,351,307,310,-15,8,35,-14,-21,24,5,3,4,4,7,7,9,9,-2,-132,-109,-92,-46,-70,35,1,-128,-105,-85,-39,-61,44,-1,15,0,15,-11,0,-19
198,47920,,39047,"Fayette County, OH",County or equivalent,29030,29028,29013,28908,28838,28754,28683,28646,28676,-15,-105,-70,-84,-71,-37,30,85,356,375,363,330,331,315,100,348,340,377,351,307,310,-15,8,35,-14,-21,24,5,3,4,4,7,7,9,9,-2,-132,-109,-92,-46,-70,35,1,-128,-105,-85,-39,-61,44,-1,15,0,15,-11,0,-19
198,49780,,,"Zanesville, OH",Micropolitan Statistical Area,86074,86086,86220,86241,85872,85735,85975,86305,86068,134,21,-369,-137,240,330,-237,282,1064,1016,1025,1024,1045,1038,192,909,952,1008,928,973,962,90,155,64,17,96,72,76,9,43,38,51,61,65,64,38,-119,-478,-227,133,150,-327,47,-76,-440,-176,194,215,-263,-3,-58,7,22,-50,43,-50
198,49780,,39119,"Muskingum County, OH",County or equivalent,86074,86086,86220,86241,85872,85735,85975,86305,86068,134,21,-369,-137,240,330,-237,282,1064,1016,1025,1024,1045,1038,192,909,952,1008,928,973,962,90,155,64,17,96,72,76,9,43,38,51,61,65,64,38,-119,-478,-227,133,150,-327,47,-76,-440,-176,194,215,-263,-3,-58,7,22,-50,43,-50
200,,,,"Columbus-West Point, MS",Combined Statistical Area,80413,80413,80350,80083,80064,80284,80092,79766,79452,-63,-267,-19,220,-192,-326,-314,225,1050,1037,1021,1008,937,941,216,788,787,791,845,806,823,9,262,250,230,163,131,118,31,53,177,142,133,148,121,-106,-549,-449,-184,-453,-644,-514,-75,-496,-272,-42,-320,-496,-393,3,-33,3,32,-35,39,-39
200,18060,,,"Columbus, MS",Micropolitan Statistical Area,59779,59779,59802,59590,59680,59945,59953,59744,59602,23,-212,90,265,8,-209,-142,176,790,805,794,804,738,745,137,589,557,565,590,590,585,39,201,248,229,214,148,160,30,44,177,142,133,148,121,-48,-434,-340,-128,-306,-529,-386,-18,-390,-163,14,-173,-381,-265,2,-23,5,22,-33,24,-37
200,18060,,28087,"Lowndes County, MS",County or equivalent,59779,59779,59802,59590,59680,59945,59953,59744,59602,23,-212,90,265,8,-209,-142,176,790,805,794,804,738,745,137,589,557,565,590,590,585,39,201,248,229,214,148,160,30,44,177,142,133,148,121,-48,-434,-340,-128,-306,-529,-386,-18,-390,-163,14,-173,-381,-265,2,-23,5,22,-33,24,-37
200,48500,,,"West Point, MS",Micropolitan Statistical Area,20634,20634,20548,20493,20384,20339,20139,20022,19850,-86,-55,-109,-45,-200,-117,-172,49,260,232,227,204,199,196,79,199,230,226,255,216,238,-30,61,2,1,-51,-17,-42,1,9,0,0,0,0,0,-58,-115,-109,-56,-147,-115,-128,-57,-106,-109,-56,-147,-115,-128,1,-10,-2,10,-2,15,-2
200,48500,,28025,"Clay County, MS",County or equivalent,20634,20634,20548,20493,20384,20339,20139,20022,19850,-86,-55,-109,-45,-200,-117,-172,49,260,232,227,204,199,196,79,199,230,226,255,216,238,-30,61,2,1,-51,-17,-42,1,9,0,0,0,0,0,-58,-115,-109,-56,-147,-115,-128,-57,-106,-109,-56,-147,-115,-128,1,-10,-2,10,-2,15,-2
204,,,,"Corpus Christi-Kingsville-Alice, TX",Combined Statistical Area,501500,501500,501358,504721,511043,517312,521924,526173,527969,-142,3363,6322,6269,4612,4249,1796,1684,6949,6913,7282,7569,7529,7583,1189,4177,4214,4453,4412,4487,4532,495,2772,2699,2829,3157,3042,3051,199,659,862,811,902,987,911,-856,-87,2736,2615,559,189,-1957,-657,572,3598,3426,1461,1176,-1046,20,19,25,14,-6,31,-209
204,10860,,,"Alice, TX",Micropolitan Statistical Area,40838,40838,40889,41216,41672,41697,41458,41456,41149,51,327,456,25,-239,-2,-307,167,656,597,675,694,668,680,121,386,384,432,405,404,404,46,270,213,243,289,264,276,2,2,10,15,21,21,22,2,72,232,-222,-557,-289,-595,4,74,242,-207,-536,-268,-573,1,-17,1,-11,8,2,-10
204,10860,,48249,"Jim Wells County, TX",County or equivalent,40838,40838,40889,41216,41672,41697,41458,41456,41149,51,327,456,25,-239,-2,-307,167,656,597,675,694,668,680,121,386,384,432,405,404,404,46,270,213,243,289,264,276,2,2,10,15,21,21,22,2,72,232,-222,-557,-289,-595,4,74,242,-207,-536,-268,-573,1,-17,1,-11,8,2,-10
204,18580,,,"Corpus Christi, TX",Metropolitan Statistical Area,428185,428188,427997,431010,436817,443126,448106,452735,454726,-191,3013,5807,6309,4980,4629,1991,1419,5818,5823,6095,6386,6410,6442,982,3534,3585,3805,3755,3832,3892,437,2284,2238,2290,2631,2578,2550,168,557,718,683,761,826,761,-814,133,2821,3304,1627,1223,-1128,-646,690,3539,3987,2388,2049,-367,18,39,30,32,-39,2,-192
204,18580,,48007,"Aransas County, TX",County or equivalent,23158,23158,23199,23354,23665,24124,24872,25261,25721,41,155,311,459,748,389,460,69,233,244,228,293,273,279,91,322,343,344,330,333,354,-22,-89,-99,-116,-37,-60,-75,6,22,11,11,13,12,12,56,135,384,523,728,406,482,62,157,395,534,741,418,494,1,87,15,41,44,31,41
204,18580,,48355,"Nueces County, TX",County or equivalent,340223,340223,340314,343190,347816,352728,356325,360118,361350,91,2876,4626,4912,3597,3793,1232,1142,4687,4654,4894,5109,5097,5123,690,2620,2627,2831,2790,2893,2944,452,2067,2027,2063,2319,2204,2179,152,497,661,618,688,750,686,-520,346,1926,2268,713,887,-1442,-368,843,2587,2886,1401,1637,-756,7,-34,12,-37,-123,-48,-191
204,18580,,48409,"San Patricio County, TX",County or equivalent,64804,64807,64484,64466,65336,66274,66909,67356,67655,-323,-18,870,938,635,447,299,208,898,925,973,984,1040,1040,201,592,615,630,635,606,594,7,306,310,343,349,434,446,10,38,46,54,60,64,63,-350,-348,511,513,186,-70,-168,-340,-310,557,567,246,-6,-105,10,-14,3,28,40,19,-42
204,28780,,,"Kingsville, TX",Micropolitan Statistical Area,32477,32474,32472,32495,32554,32489,32360,31982,32094,-2,23,59,-65,-129,-378,112,98,475,493,512,489,451,461,86,257,245,216,252,251,236,12,218,248,296,237,200,225,29,100,134,113,120,140,128,-44,-292,-317,-467,-511,-745,-234,-15,-192,-183,-354,-391,-605,-106,1,-3,-6,-7,25,27,-7
204,28780,,48261,"Kenedy County, TX",County or equivalent,416,413,415,437,440,426,414,412,404,2,22,3,-14,-12,-2,-8,0,5,1,9,4,3,2,0,0,3,3,3,0,0,0,5,-2,6,1,3,2,0,5,6,6,6,6,6,2,11,-1,-25,-24,-11,-18,2,16,5,-19,-18,-5,-12,0,1,0,-1,5,0,2
204,28780,,48273,"Kleberg County, TX",County or equivalent,32061,32061,32057,32058,32114,32063,31946,31570,31690,-4,1,56,-51,-117,-376,120,98,470,492,503,485,448,459,86,257,242,213,249,251,236,12,213,250,290,236,197,223,29,95,128,107,114,134,122,-46,-303,-316,-442,-487,-734,-216,-17,-208,-188,-335,-373,-600,-94,1,-4,-6,-6,20,27,-9
206,,,,"Dallas-Fort Worth, TX-OK",Combined Statistical Area,6851398,6851525,6878489,6998517,7131923,7241515,7376738,7524892,7673305,26964,120028,133406,109592,135223,148154,148413,25034,101729,101001,101790,103973,105642,106467,10119,42395,42828,45108,45865,48181,49965,14915,59334,58173,56682,58108,57461,56502,4326,20585,19106,21226,24726,26239,25963,7411,38906,55614,32796,51326,63329,64459,11737,59491,74720,54022,76052,89568,90422,312,1203,513,-1112,1063,1125,1489
206,11980,,,"Athens, TX",Micropolitan Statistical Area,78532,78534,78654,78692,78951,78600,79196,79416,79901,120,38,259,-351,596,220,485,223,934,922,885,891,873,882,270,930,941,1047,999,1063,1086,-47,4,-19,-162,-108,-190,-204,7,6,3,11,17,19,19,159,54,286,-174,714,320,688,166,60,289,-163,731,339,707,1,-26,-11,-26,-27,71,-18
206,11980,,48213,"Henderson County, TX",County or equivalent,78532,78534,78654,78692,78951,78600,79196,79416,79901,120,38,259,-351,596,220,485,223,934,922,885,891,873,882,270,930,941,1047,999,1063,1086,-47,4,-19,-162,-108,-190,-204,7,6,3,11,17,19,19,159,54,286,-174,714,320,688,166,60,289,-163,731,339,707,1,-26,-11,-26,-27,71,-18
206,14300,,,"Bonham, TX",Micropolitan Statistical Area,33915,33910,33908,33922,33695,33655,33762,33640,34031,-2,14,-227,-40,107,-122,391,88,360,302,352,318,338,327,79,404,410,408,379,422,439,9,-44,-108,-56,-61,-84,-112,-1,9,11,16,18,21,21,-4,30,-128,2,138,-29,451,-5,39,-117,18,156,-8,472,-6,19,-2,-2,12,-30,31
206,14300,,48147,"Fannin County, TX",County or equivalent,33915,33910,33908,33922,33695,33655,33762,33640,34031,-2,14,-227,-40,107,-122,391,88,360,302,352,318,338,327,79,404,410,408,379,422,439,9,-44,-108,-56,-61,-84,-112,-1,9,11,16,18,21,21,-4,30,-128,2,138,-29,451,-5,39,-117,18,156,-8,472,-6,19,-2,-2,12,-30,31
206,18620,,,"Corsicana, TX",Micropolitan Statistical Area,47735,47840,47859,48088,48095,48022,47990,48255,48523,19,229,7,-73,-32,265,268,168,667,669,687,767,687,720,124,466,490,490,507,531,560,44,201,179,197,260,156,160,0,14,-8,1,12,16,18,-19,33,-167,-302,-307,49,77,-19,47,-175,-301,-295,65,95,-6,-19,3,31,3,44,13
206,18620,,48349,"Navarro County, TX",County or equivalent,47735,47840,47859,48088,48095,48022,47990,48255,48523,19,229,7,-73,-32,265,268,168,667,669,687,767,687,720,124,466,490,490,507,531,560,44,201,179,197,260,156,160,0,14,-8,1,12,16,18,-19,33,-167,-302,-307,49,77,-19,47,-175,-301,-295,65,95,-6,-19,3,31,3,44,13
206,19100,,,"Dallas-Fort Worth-Arlington, TX",Metropolitan Statistical Area,6426214,6426241,6452677,6571576,6704080,6813055,6945274,7089888,7233323,26436,118899,132504,108975,132219,144614,143435,23758,96349,95686,96377,98474,100248,100965,8986,37777,38130,40113,41036,43189,44801,14772,58572,57556,56264,57438,57059,56164,4283,20352,18910,20982,24416,25907,25626,7052,38731,55505,32868,49286,60796,60230,11335,59083,74415,53850,73702,86703,85856,329,1244,533,-1139,1079,852,1415
206,19100,19124,,"Dallas-Plano-Irving, TX",Metropolitan Division,4230520,4228966,4247498,4332826,4427507,4503346,4597038,4695810,4793649,18532,85328,94681,75839,93692,98772,97839,15889,64263,63381,64180,65488,66668,67180,5629,23327,23742,24943,25604,27021,28129,10260,40936,39639,39237,39884,39647,39051,3238,15388,14079,15647,18139,19209,19045,4729,28214,40460,22326,34730,40458,38593,7967,43602,54539,37973,52869,59667,57638,305,790,503,-1371,939,-542,1150
206,19100,19124,48085,"Collin County, TX",County or equivalent,782341,782459,788741,814607,837229,858098,885175,913079,939585,6282,25866,22622,20869,27077,27904,26506,2620,10564,10348,10434,10767,10894,11045,740,3261,3302,3531,3701,4015,4344,1880,7303,7046,6903,7066,6879,6701,701,3176,3271,3533,3913,4106,4044,3561,14258,12201,10722,15309,16648,15270,4262,17434,15472,14255,19222,20754,19314,140,1129,104,-289,789,271,491
206,19100,19124,48113,"Dallas County, TX",County or equivalent,2368139,2366672,2372450,2407305,2452421,2479810,2512281,2545775,2574984,5778,34855,45116,27389,32471,33494,29209,9738,39045,38576,38854,39263,39943,40063,3405,14309,14314,15063,15263,16007,16407,6333,24736,24262,23791,24000,23936,23656,2023,9720,8606,9722,11489,12202,12133,-2627,1398,12031,-5298,-1930,-1572,-6193,-604,11118,20637,4424,9559,10630,5940,49,-999,217,-826,-1088,-1072,-387
206,19100,19124,48121,"Denton County, TX",County or equivalent,662614,662387,666736,685376,707475,728282,752820,778491,806180,4349,18640,22099,20807,24538,25671,27689,2191,9214,9110,9492,9732,9995,10153,694,2734,2887,3035,3140,3458,3692,1497,6480,6223,6457,6592,6537,6461,431,2172,1915,2054,2329,2471,2439,2350,9597,13728,12337,14712,16495,18128,2781,11769,15643,14391,17041,18966,20567,71,391,233,-41,905,168,661
206,19100,19124,48139,"Ellis County, TX",County or equivalent,149610,149597,150365,152364,153730,156093,159328,163474,168499,768,1999,1366,2363,3235,4146,5025,481,1997,1889,1913,2107,2162,2182,195,980,1113,1098,1145,1190,1236,286,1017,776,815,962,972,946,4,40,77,101,117,126,125,466,882,541,1517,2084,3009,3815,470,922,618,1618,2201,3135,3940,12,60,-28,-70,72,39,139
206,19100,19124,48231,"Hunt County, TX",County or equivalent,86129,86161,86370,86790,87117,87556,88748,89847,92073,209,420,327,439,1192,1099,2226,284,1092,1051,1060,1075,1162,1121,243,822,815,855,900,906,950,41,270,236,205,175,256,171,29,116,110,117,141,143,142,134,31,-9,111,909,627,1871,163,147,101,228,1050,770,2013,5,3,-10,6,-33,73,42
206,19100,19124,48257,"Kaufman County, TX",County or equivalent,103350,103364,103902,105298,106664,108474,111192,114472,118350,538,1396,1366,1810,2718,3280,3878,357,1390,1414,1475,1519,1540,1577,241,787,780,855,891,912,951,116,603,634,620,628,628,626,19,57,39,54,75,83,84,386,671,697,1153,1903,2503,3087,405,728,736,1207,1978,2586,3171,17,65,-4,-17,112,66,81
206,19100,19124,48397,"Rockwall County, TX",County or equivalent,78337,78326,78934,81086,82871,85033,87494,90672,93978,608,2152,1785,2162,2461,3178,3306,218,961,993,952,1025,972,1039,111,434,531,506,564,533,549,107,527,462,446,461,439,490,31,107,61,66,75,78,78,459,1377,1271,1784,1743,2748,2615,490,1484,1332,1850,1818,2826,2693,11,141,-9,-134,182,-87,123
206,19100,23104,,"Fort Worth-Arlington, TX",Metropolitan Division,2195694,2197275,2205179,2238750,2276573,2309709,2348236,2394078,2439674,7904,33571,37823,33136,38527,45842,45596,7869,32086,32305,32197,32986,33580,33785,3357,14450,14388,15170,15432,16168,16672,4512,17636,17917,17027,17554,17412,17113,1045,4964,4831,5335,6277,6698,6581,2323,10517,15045,10542,14556,20338,21637,3368,15481,19876,15877,20833,27036,28218,24,454,30,232,140,1394,265
206,19100,23104,48221,"Hood County, TX",County or equivalent,51182,51168,51276,51484,52127,52893,53863,55344,56857,108,208,643,766,970,1481,1513,128,566,525,601,583,636,636,110,572,622,615,646,746,681,18,-6,-97,-14,-63,-110,-45,9,58,54,62,73,78,80,85,151,691,759,893,1499,1388,94,209,745,821,966,1577,1468,-4,5,-5,-41,67,14,90
206,19100,23104,48251,"Johnson County, TX",County or equivalent,150934,150944,151263,151955,153313,154557,156903,159674,163274,319,692,1358,1244,2346,2771,3600,482,1920,1963,1940,1953,2146,2085,229,1284,1174,1271,1309,1283,1336,253,636,789,669,644,863,749,30,80,24,30,54,68,68,37,52,566,537,1633,1704,2659,67,132,590,567,1687,1772,2727,-1,-76,-21,8,15,136,124
206,19100,23104,48367,"Parker County, TX",County or equivalent,116927,116948,117353,118533,119778,120119,122584,126085,129441,405,1180,1245,341,2465,3501,3356,353,1266,1287,1318,1424,1411,1493,268,956,914,984,1027,1036,1077,85,310,373,334,397,375,416,16,46,19,34,39,46,46,309,726,874,-34,1908,3034,2798,325,772,893,0,1947,3080,2844,-5,98,-21,7,121,46,96
206,19100,23104,48425,"Somervell County, TX",County or equivalent,8490,8491,8500,8452,8591,8614,8657,8729,8775,9,-48,139,23,43,72,46,19,79,98,84,85,85,79,20,75,80,81,94,75,95,-1,4,18,3,-9,10,-16,1,2,-1,3,4,5,6,10,-77,124,25,38,47,60,11,-75,123,28,42,52,66,-1,23,-2,-8,10,10,-4
206,19100,23104,48439,"Tarrant County, TX",County or equivalent,1809034,1810614,1817687,1848347,1882352,1912501,1944512,1981410,2016872,7073,30660,34005,30149,32011,36898,35462,6694,27475,27708,27475,28166,28486,28682,2602,11116,11081,11718,11850,12468,12903,4092,16359,16627,15757,16316,16018,15779,987,4752,4725,5190,6082,6468,6348,1962,9171,12571,8948,9687,13284,13411,2949,13923,17296,14138,15769,19752,19759,32,378,82,254,-74,1128,-76
206,19100,23104,48497,"Wise County, TX",County or equivalent,59127,59110,59100,59979,60412,61025,61717,62836,64455,-10,879,433,613,692,1119,1619,193,780,724,779,775,816,810,128,447,517,501,506,560,580,65,333,207,278,269,256,230,2,26,10,16,25,33,33,-80,494,219,307,397,770,1321,-78,520,229,323,422,803,1354,3,26,-3,12,1,60,35
206,20460,,,"Durant, OK",Micropolitan Statistical Area,42416,42416,42626,43135,43458,44166,44459,44987,45573,210,509,323,708,293,528,586,127,556,618,576,606,576,600,74,409,448,510,523,473,525,53,147,170,66,83,103,75,4,12,28,28,40,41,42,153,367,128,593,174,338,456,157,379,156,621,214,379,498,0,-17,-3,21,-4,46,13
206,20460,,40013,"Bryan County, OK",County or equivalent,42416,42416,42626,43135,43458,44166,44459,44987,45573,210,509,323,708,293,528,586,127,556,618,576,606,576,600,74,409,448,510,523,473,525,53,147,170,66,83,103,75,4,12,28,28,40,41,42,153,367,128,593,174,338,456,157,379,156,621,214,379,498,0,-17,-3,21,-4,46,13
206,23620,,,"Gainesville, TX",Micropolitan Statistical Area,38437,38437,38456,38408,38771,38502,38739,39110,39266,19,-48,363,-269,237,371,156,138,478,521,572,528,558,561,71,380,414,427,415,393,414,67,98,107,145,113,165,147,6,50,21,28,35,37,37,-49,-213,234,-413,87,172,2,-43,-163,255,-385,122,209,39,-5,17,1,-29,2,-3,-30
206,23620,,48097,"Cooke County, TX",County or equivalent,38437,38437,38456,38408,38771,38502,38739,39110,39266,19,-48,363,-269,237,371,156,138,478,521,572,528,558,561,71,380,414,427,415,393,414,67,98,107,145,113,165,147,6,50,21,28,35,37,37,-49,-213,234,-413,87,172,2,-43,-163,255,-385,122,209,39,-5,17,1,-29,2,-3,-30
206,33420,,,"Mineral Wells, TX",Micropolitan Statistical Area,28111,28122,28071,28108,27846,27852,27978,27882,28053,-51,37,-262,6,126,-96,171,77,336,388,383,371,349,360,94,303,283,325,295,338,349,-17,33,105,58,76,11,11,-1,3,8,7,10,11,11,-31,-25,-374,-34,59,-86,160,-32,-22,-366,-27,69,-75,171,-2,26,-1,-25,-19,-32,-11
206,33420,,48363,"Palo Pinto County, TX",County or equivalent,28111,28122,28071,28108,27846,27852,27978,27882,28053,-51,37,-262,6,126,-96,171,77,336,388,383,371,349,360,94,303,283,325,295,338,349,-17,33,105,58,76,11,11,-1,3,8,7,10,11,11,-31,-25,-374,-34,59,-86,160,-32,-22,-366,-27,69,-75,171,-2,26,-1,-25,-19,-32,-11
206,43300,,,"Sherman-Denison, TX",Metropolitan Statistical Area,120877,120864,121037,121274,121636,122249,123500,125537,128235,173,237,362,613,1251,2037,2698,333,1552,1434,1531,1541,1562,1582,293,1358,1351,1396,1341,1397,1402,40,194,83,135,200,165,180,28,140,137,152,174,184,187,106,-34,148,278,882,1540,2254,134,106,285,430,1056,1724,2441,-1,-63,-6,48,-5,148,77
206,43300,,48181,"Grayson County, TX",County or equivalent,120877,120864,121037,121274,121636,122249,123500,125537,128235,173,237,362,613,1251,2037,2698,333,1552,1434,1531,1541,1562,1582,293,1358,1351,1396,1341,1397,1402,40,194,83,135,200,165,180,28,140,137,152,174,184,187,106,-34,148,278,882,1540,2254,134,106,285,430,1056,1724,2441,-1,-63,-6,48,-5,148,77
206,44860,,,"Sulphur Springs, TX",Micropolitan Statistical Area,35161,35161,35201,35314,35391,35414,35840,36177,36400,40,113,77,23,426,337,223,122,497,461,427,477,451,470,128,368,361,392,370,375,389,-6,129,100,35,107,76,81,0,-1,-4,1,4,3,2,44,-37,-18,-22,293,229,141,44,-38,-22,-21,297,232,143,2,22,-1,9,22,29,-1
206,44860,,48223,"Hopkins County, TX",County or equivalent,35161,35161,35201,35314,35391,35414,35840,36177,36400,40,113,77,23,426,337,223,122,497,461,427,477,451,470,128,368,361,392,370,375,389,-6,129,100,35,107,76,81,0,-1,-4,1,4,3,2,44,-37,-18,-22,293,229,141,44,-38,-22,-21,297,232,143,2,22,-1,9,22,29,-1
209,,,,"Davenport-Moline, IA-IL",Combined Statistical Area,471551,471554,472088,472986,474428,475258,474856,474060,472517,534,898,1442,830,-402,-796,-1543,1482,5911,5941,5783,5977,5858,5808,1000,4588,4637,4680,4575,4589,4535,482,1323,1304,1103,1402,1269,1273,104,507,599,675,746,788,760,-56,-768,-455,-961,-2380,-2870,-3332,48,-261,144,-286,-1634,-2082,-2572,4,-164,-6,13,-170,17,-244
209,17540,,,"Clinton, IA",Micropolitan Statistical Area,49116,49116,49112,49100,48716,48293,47923,47617,47309,-4,-12,-384,-423,-370,-306,-308,168,597,572,559,538,589,574,165,541,530,545,527,563,527,3,56,42,14,11,26,47,5,24,26,26,31,33,33,-10,-68,-456,-498,-395,-392,-352,-5,-44,-430,-472,-364,-359,-319,-2,-24,4,35,-17,27,-36
209,17540,,19045,"Clinton County, IA",County or equivalent,49116,49116,49112,49100,48716,48293,47923,47617,47309,-4,-12,-384,-423,-370,-306,-308,168,597,572,559,538,589,574,165,541,530,545,527,563,527,3,56,42,14,11,26,47,5,24,26,26,31,33,33,-10,-68,-456,-498,-395,-392,-352,-5,-44,-430,-472,-364,-359,-319,-2,-24,4,35,-17,27,-36
209,19340,,,"Davenport-Moline-Rock Island, IA-IL",Metropolitan Statistical Area,379690,379689,380241,381119,382828,384024,383972,383426,382268,552,878,1709,1196,-52,-546,-1158,1178,4760,4835,4688,4862,4724,4690,775,3666,3699,3739,3639,3639,3644,403,1094,1136,949,1223,1085,1046,91,446,531,581,642,679,652,51,-534,50,-303,-1783,-2280,-2678,142,-88,581,278,-1141,-1601,-2026,7,-128,-8,-31,-134,-30,-178
209,19340,,17073,"Henry County, IL",County or equivalent,50486,50485,50448,50316,50160,49831,49673,49459,49280,-37,-132,-156,-329,-158,-214,-179,139,554,539,546,515,528,510,108,525,531,515,509,525,547,31,29,8,31,6,3,-37,0,3,2,9,12,13,13,-68,-152,-153,-382,-170,-205,-130,-68,-149,-151,-373,-158,-192,-117,0,-12,-13,13,-6,-25,-25
209,19340,,17131,"Mercer County, IL",County or equivalent,16434,16434,16415,16346,16190,16133,15964,15839,15730,-19,-69,-156,-57,-169,-125,-109,40,148,151,148,159,155,153,58,164,172,189,189,167,179,-18,-16,-21,-41,-30,-12,-26,0,5,3,5,5,5,5,0,-69,-140,-32,-141,-107,-75,0,-64,-137,-27,-136,-102,-70,-1,11,2,11,-3,-11,-13
209,19340,,17161,"Rock Island County, IL",County or equivalent,147546,147546,147631,147411,147638,147509,146789,145958,144784,85,-220,227,-129,-720,-831,-1174,480,1872,1901,1779,1889,1793,1798,298,1546,1567,1574,1505,1517,1464,182,326,334,205,384,276,334,70,302,362,355,394,419,396,-165,-765,-463,-656,-1453,-1519,-1870,-95,-463,-101,-301,-1059,-1100,-1474,-2,-83,-6,-33,-45,-7,-34
209,19340,,19163,"Scott County, IA",County or equivalent,165224,165224,165747,167046,168840,170551,171546,172170,172474,523,1299,1794,1711,995,624,304,519,2186,2244,2215,2299,2248,2229,311,1431,1429,1461,1436,1430,1454,208,755,815,754,863,818,775,21,136,164,212,231,242,238,284,452,806,767,-19,-449,-603,305,588,970,979,212,-207,-365,10,-44,9,-22,-80,13,-106
209,34700,,,"Muscatine, IA",Micropolitan Statistical Area,42745,42749,42735,42767,42884,42941,42961,43017,42940,-14,32,117,57,20,56,-77,136,554,534,536,577,545,544,60,381,408,396,409,387,364,76,173,126,140,168,158,180,8,37,42,68,73,76,75,-97,-166,-49,-160,-202,-198,-302,-89,-129,-7,-92,-129,-122,-227,-1,-12,-2,9,-19,20,-30
209,34700,,19139,"Muscatine County, IA",County or equivalent,42745,42749,42735,42767,42884,42941,42961,43017,42940,-14,32,117,57,20,56,-77,136,554,534,536,577,545,544,60,381,408,396,409,387,364,76,173,126,140,168,158,180,8,37,42,68,73,76,75,-97,-166,-49,-160,-202,-198,-302,-89,-129,-7,-92,-129,-122,-227,-1,-12,-2,9,-19,20,-30
